external_id,license_code,state_code,category_code,text,explanation,image_name,difficulty,lang
CDL-CV-0023,cdl,,combination_vehicles,"When coupling a tractor-semitrailer, to test the trailer air brakes, you should place the tractor protection valve control in what position?","To test the trailer air brake system, first charge it with air. Push in the red trailer air supply knob or place the tractor protection valve control in the ""normal"" position. Wait until the air pressure reaches normal before you start your tests.",,1,en
CDL-CV-0024,cdl,,combination_vehicles,Trucks roll over more easily when fully loaded and are,"When more cargo is piled up in a truck, the ""center of gravity"" moves higher up from the road. The truck becomes easier to turn over. Fully loaded rigs are ten times more likely to roll over in a crash than empty rigs.",,1,en
CDL-CV-0025,cdl,,combination_vehicles,"To stop a trailer skid, you should","Once you realize your vehicle is in a skid, you should release the brakes so that the wheels can grip the road again.",,1,en
CDL-CV-0026,cdl,,combination_vehicles,"After you supply air to the trailer, make sure the airlines are not crossed and the trailer brakes are working. This is done by:",Shut the engine off so you can hear the brakes. Apply and release trailer brakes and listen for sounds of trailer brakes being applied and released. You should hear the brakes move when applied and air escape when the brakes are released.,,1,en
CDL-CV-0027,cdl,,combination_vehicles,"The air leakage rate for a combination vehicle (engine off, brakes off) should be no more than ____ PSI per minute.","With a fully-charged air system, turn off the engine, release the parking brake; and time the air pressure drop. The loss rate should be less than three psi in one minute for combination vehicles, we do not add the additional second here because the brakes are released.",,1,en
CDL-CV-0028,cdl,,combination_vehicles,"If the service airline comes apart while you are driving a combination vehicle, but the emergency line stays together, what will happen right away?","You may not notice a major leak in the service line until you try to put the brakes on. Then, the air loss from the leak will lower the air tank pressure quickly. If it goes low enough, the trailer emergency brakes will come on.",,1,en
CDL-CV-0029,cdl,,combination_vehicles,"You are coupling a tractor and semi-trailer and have connected the air lines. Before backing under the trailer, you should:","From cab, push in air supply knob or move tractor protection valve control from the emergency to the normal position to supply air to the trailer brake system. Check brake system for crossed air-lines. Shut engine off so you can hear the brakes. Check air brake system pressure gauge for signs of major air loss.",,1,en
CDL-CV-0030,cdl,,combination_vehicles,You have coupled with a semi-trailer. In what position should you put the front trailer supports before driving away?,"Use low gear range to begin raising the landing gear, once free of weight, switch to the high gear range. Raise the landing gear all the way up. Never drive with landing gear only part way up as it may catch on railroad tracks or other things. After raising landing gear, secure the crank handle safely.",,1,en
CDL-CV-0031,cdl,,combination_vehicles,The driver crosses the airlines when hooking up to an old trailer. What will happen?,"If the trailer has no spring brakes you would be able to drive away, but service breaks for the trailer only will not work.",,1,en
CDL-CV-0032,cdl,,combination_vehicles,Why should you be sure that the fifth wheel plate is greased as required?,Be sure that the fifth wheel plate is greased as required. Failure to keep the fifth wheel plate lubricated could cause steering problems because of friction between the tractor and trailer.,,1,en
CDL-CV-0033,cdl,,combination_vehicles,"To prevent rollover, cargo should be","As part of your Vehicle inspection, make sure the truck is not overloaded and the cargo is balanced and secured properly.",,1,en
CDL-CV-0034,cdl,,combination_vehicles,Where should the tractor be when you inspect the landing gear after uncoupling the trailer?,Pull tractor forward until fifth wheel comes out from under the trailer but stop with tractor frame under trailer preventing the trailer from falling to ground if landing gear should collapse or sink.,,1,en
CDL-CV-0035,cdl,,combination_vehicles,An antilock braking system (ABS) is useful,"Brake the same way, regardless of whether you have ABS on the tractor, the trailer, or both.",,1,en
CDL-CV-0036,cdl,,combination_vehicles,You should use chocks when parking a trailer without spring brakes because,"Trailers that do not have spring brakes have emergency brakes, which work from the air stored in the trailer air tank. A major leak in the emergency line will cause the tractor protection valve to close and the trailer emergency brakes to come on, but the brakes will hold only if there is air pressure in the trailer air tank. Eventually, the air will leak away and then there will be no brakes. Therefore, it is very important for safety that you use wheel chocks when you park trailers without spring brakes.",,1,en
CDL-CV-0037,cdl,,combination_vehicles,"To unlock the fifth wheel, pull the release handle to the _______ position.","To unlock the fifth-wheel pull the release handle to ""open"" position.",,1,en
CDL-CV-0038,cdl,,combination_vehicles,What is a tractor jackknife?,"Rear wheel braking skids occur when the rear drive wheels lock. Because locked wheels have less traction than rolling wheels, the rear wheels usually slide sideways to ""catch up"" with the front wheels. With vehicles towing trailers, a drive-wheel skid can let the trailer push the towing vehicle sideways, causing a sudden jackknife.",,1,en
CDL-CV-0039,cdl,,combination_vehicles,What gear should the tractor engine be in after you uncouple the trailer and are inspecting the trailer supports?,Before inspection the trailer while coupling you need to secure the vehicle. Put transmission in neutral. Put parking brakes on. Shut off engine and take key with you so someone else won't move truck while you are under it.,,1,en
CDL-CV-0040,cdl,,combination_vehicles,"The air leakage rate for a combination vehicle (engine off, brakes on) should not be more than ____ PSI per minute.","With a fully-charged air system, turn off the engine, release the parking brake; and time the air pressure drop. The loss rate should be less than three psi in one minute for combination vehicles, adding one second if the brakes are applied.",,1,en
CDL-CV-0041,cdl,,combination_vehicles,Why should you lock the tractor glad hands to each other or to the storage bracket when you are not towing a trailer?,"If there are no dummy couplers, the glad hands can sometimes be locked together. It is very important to keep the air supply clean and free of moisture.",,1,en
